Date,SPX,TPX,SX5E
1961/12/5,71.93,105.09,
1961/12/4,72.01,105.44,
1961/12/1,71.18,104.98,
1961/11/30,71.32,104.22,
1961/11/29,71.7,104.45,
1961/11/28,71.75,104.4,
1961/11/27,71.85,104.44,
1961/11/24,71.84,104.29,
1961/11/22,71.7,104.2,
1961/11/21,71.78,104.07,
1961/11/20,71.72,103.69,
1961/11/17,71.62,103.38,
1961/11/16,71.62,103.12,
1961/11/15,71.67,103.49,
1961/11/14,71.66,102.66,
1961/11/13,71.27,103.27,
1961/11/10,71.07,102.82,
1961/11/9,70.77,102.87,
1961/11/8,70.87,101.8,
1961/11/6,70.01,101.75,
1961/11/3,69.47,100.91,
1961/11/2,69.11,100.24,
1961/11/1,68.73,100.6,
1961/10/31,68.62,100.02,
1961/10/30,68.42,99.86,
1961/10/27,68.34,100.31,
1961/10/26,68.46,100.63,
1961/10/25,68.34,100.42,
1961/10/24,67.98,100.29,
1961/10/23,68.06,100.35,
1961/10/20,68.48,99.34,
1961/10/19,68.45,98.99,
1961/10/18,68.21,98.9,
1961/10/17,67.87,98.91,
1961/10/16,67.85,98.64,
1961/10/13,68.04,98.81,
1961/10/12,68.16,98.12,
1961/10/11,68.17,97.81,
1961/10/10,68.11,97.18,
1961/10/9,67.94,96.95,
1961/10/6,67.97,96.67,
1961/10/5,67.77,97.03,
1961/10/4,67.18,96.66,
1961/10/3,66.73,96.34,
1961/10/2,66.77,96.55,
1961/9/29,66.73,98.37,
1961/9/28,66.58,98.16,
1961/9/27,66.47,97.8,
1961/9/26,65.78,98.24,
1961/9/25,65.77,98.61,
1961/9/22,66.72,97.28,
1961/9/21,66.99,96.94,
1961/9/20,66.96,96.94,
1961/9/19,66.68,97.9,
1961/9/18,67.21,96.98,
1961/9/15,67.65,96.89,
1961/9/14,67.53,96.66,
1961/9/13,68.01,97.17,
1961/9/12,67.96,96.79,
1961/9/11,67.28,96.63,
1961/9/8,67.88,96.54,
1961/9/7,68.35,96.42,
1961/9/6,68.46,96.01,
1961/9/5,67.96,95.01,
1961/9/1,68.19,94.29,
1961/8/31,68.07,94.04,
1961/8/30,67.81,93.98,
1961/8/29,67.55,93.41,
1961/8/28,67.7,91.32,
1961/8/25,67.67,90.74,
1961/8/24,67.59,89.57,
1961/8/23,67.98,90.48,
1961/8/22,68.44,93.7,
1961/8/21,68.43,94.14,
1961/8/18,68.29,93.7,
1961/8/17,68.11,93.47,
1961/8/16,67.73,93.58,
1961/8/15,67.55,93.89,
1961/8/14,67.72,92.39,
1961/8/11,68.06,91.59,
1961/8/10,67.95,89.36,
1961/8/9,67.74,85.97,
1961/8/8,67.82,86.24,
1961/8/7,67.67,87.56,
1961/8/4,67.98,88.79,
1961/8/3,67.29,89,
1961/8/2,66.94,90.45,
1961/8/1,67.37,91.12,
1961/7/31,66.76,90.91,
1961/7/28,66.71,90.41,
1961/7/27,66.61,93.08,
1961/7/26,65.84,93.49,
1961/7/25,65.23,91.5,
1961/7/24,64.87,91.59,
1961/7/21,64.86,94.76,
1961/7/20,64.71,94.85,
1961/7/19,64.7,96.54,
1961/7/18,64.41,97.63,
1961/7/17,64.79,95.92,
1961/7/14,65.28,98.57,
1961/7/13,64.86,98.62,
1961/7/12,65.32,99.14,
1961/7/11,65.69,99.34,
1961/7/10,65.71,98.01,
1961/7/7,65.77,97.99,
1961/7/6,65.81,97.47,
1961/7/5,65.63,97.28,
1961/7/3,65.21,97.46,
1961/6/30,64.64,97.72,
1961/6/29,64.52,96.67,
1961/6/28,64.59,96.46,
1961/6/27,64.47,95.71,
1961/6/26,64.47,93.89,
1961/6/23,65.16,94.54,
1961/6/22,64.9,93.39,
1961/6/21,65.14,95.03,
1961/6/20,65.15,95.32,
1961/6/19,64.58,95.49,
1961/6/16,65.18,94.98,
1961/6/15,65.69,95.32,
1961/6/14,65.98,95.04,
1961/6/13,65.8,95.43,
1961/6/12,66.15,94.13,
1961/6/9,66.66,94.04,
1961/6/8,66.67,93.97,
1961/6/7,66.64,92.49,
1961/6/6,66.89,91.94,
1961/6/5,67.08,91.23,
1961/6/2,66.73,90.65,
1961/6/1,66.56,90.09,
1961/5/31,66.56,90.26,
1961/5/26,66.43,89.56,
1961/5/25,66.01,88.9,
1961/5/24,66.26,88.46,
1961/5/23,66.68,87.77,
1961/5/22,66.85,87.17,
1961/5/19,67.27,87.1,
1961/5/18,66.99,87.6,
1961/5/17,67.39,87.43,
1961/5/16,67.08,88.87,
1961/5/15,66.83,89.26,
1961/5/12,66.45,88.74,
1961/5/11,66.39,88.62,
1961/5/10,66.41,89.14,
1961/5/9,66.47,89.18,
1961/5/8,66.41,89.1,
1961/5/5,66.52,88.52,
1961/5/4,66.44,87.63,
1961/5/3,66.18,87.08,
1961/5/2,65.64,86.54,
1961/5/1,65.17,87.16,
1961/4/28,65.31,87.55,
1961/4/27,65.46,86.18,
1961/4/26,65.55,84.91,
1961/4/25,65.3,85.77,
1961/4/24,64.4,86.35,
1961/4/21,65.77,86.48,
1961/4/20,65.82,87.35,
1961/4/19,65.81,87.85,
1961/4/18,66.2,87.62,
1961/4/17,66.68,87.52,
1961/4/14,66.37,86.99,
1961/4/13,66.26,86.07,
1961/4/12,66.31,85.62,
1961/4/11,66.62,85.18,
1961/4/10,66.53,85.49,
1961/4/7,65.96,85.98,
1961/4/6,65.61,85.3,
1961/4/5,65.46,86.34,
1961/4/4,65.66,85.92,
1961/4/3,65.6,85.73,
1961/3/30,65.06,85.68,
1961/3/29,64.93,86.35,
1961/3/28,64.38,86.34,
1961/3/27,64.35,86.6,
1961/3/24,64.42,86.23,
1961/3/23,64.53,86.08,
1961/3/22,64.7,84.24,
1961/3/21,64.74,83.79,
1961/3/20,64.86,83.1,
1961/3/17,64.6,83.56,
1961/3/16,64.21,83.22,
1961/3/15,63.57,82.69,
1961/3/14,63.38,81.6,
1961/3/13,63.66,80.11,
1961/3/10,63.48,79.46,
1961/3/9,63.5,80,
1961/3/8,63.44,80,
1961/3/7,63.47,81.99,
1961/3/6,64.05,81.41,
1961/3/3,63.95,81.92,
1961/3/2,63.85,80.55,
1961/3/1,63.43,78.17,
1961/2/28,63.44,82.92,
1961/2/27,63.3,82.95,
1961/2/24,62.84,84.28,
1961/2/23,62.59,85.78,
1961/2/21,62.36,86.21,
1961/2/20,62.32,85.73,
1961/2/17,62.1,86.23,
1961/2/16,62.3,86.97,
1961/2/15,61.92,88.12,
1961/2/14,61.41,88.08,
1961/2/13,61.14,89.68,
1961/2/10,61.5,89.52,
1961/2/9,62.02,88.7,
1961/2/8,62.21,89.94,
1961/2/7,61.65,90.14,
1961/2/6,61.76,89.11,
1961/2/3,62.22,88.45,
1961/2/2,62.3,88.07,
1961/2/1,61.9,87.89,
1961/1/31,61.78,87.3,
1961/1/30,61.97,87.24,
1961/1/27,61.24,86.95,
1961/1/26,60.62,87.31,
1961/1/25,60.53,87.11,
1961/1/24,60.45,86.19,
1961/1/23,60.29,85.7,
1961/1/20,59.96,85.31,
1961/1/19,59.77,84.36,
1961/1/18,59.68,85.56,
1961/1/17,59.34,86.43,
1961/1/16,59.58,86.5,
1961/1/13,59.6,87.34,
1961/1/12,59.32,87.44,
1961/1/11,59.14,87.23,
1961/1/10,58.97,86.89,
1961/1/9,58.81,86.04,
1961/1/6,58.48,87.32,
1961/1/5,58.57,87.61,
1961/1/4,58.36,87.43,
1961/1/3,57.57,87.21,
1960/12/30,58.11,87.28,
1960/12/29,58.05,87.45,
1960/12/28,57.78,86.85,
1960/12/27,57.52,87.14,
1960/12/23,57.44,87.07,
1960/12/22,57.39,86.31,
1960/12/21,57.55,85.87,
1960/12/20,57.09,85.91,
1960/12/19,57.13,85.27,
1960/12/16,57.2,84.68,
1960/12/15,56.68,84.29,
1960/12/14,56.84,83.99,
1960/12/13,56.88,83.02,
1960/12/12,56.85,83.99,
1960/12/9,56.65,83.69,
1960/12/8,56.15,83.73,
1960/12/7,56.02,82.81,
1960/12/6,55.47,82.85,
1960/12/5,55.31,82.13,
1960/12/2,55.39,81.9,
1960/12/1,55.3,81.22,
1960/11/30,55.54,80.88,
1960/11/29,55.83,82.03,
1960/11/28,56.03,82.28,
1960/11/25,56.13,82.23,
1960/11/23,55.8,82.01,
1960/11/22,55.72,81.71,
1960/11/21,55.93,81.64,
1960/11/18,55.82,81.72,
1960/11/17,55.55,81.9,
1960/11/16,55.7,81.67,
1960/11/15,55.81,81.44,
1960/11/14,55.59,81.83,
1960/11/11,55.87,82.07,
1960/11/10,56.13,81.7,
1960/11/9,55.35,81.52,
1960/11/7,55.11,80.12,
1960/11/4,54.9,80.17,
1960/11/3,54.43,79.56,
1960/11/2,54.22,78.84,
1960/11/1,53.94,79.14,
1960/10/31,53.39,78.66,
1960/10/28,53.41,78.55,
1960/10/27,53.62,78.31,
1960/10/26,53.05,78.03,
1960/10/25,52.3,77.59,
1960/10/24,52.7,77.7,
1960/10/21,53.32,77.85,
1960/10/20,53.86,77.26,
1960/10/19,54.25,76.63,
1960/10/18,54.35,76.25,
1960/10/17,54.63,76.6,
1960/10/14,54.86,77.56,
1960/10/13,54.57,77.52,
1960/10/12,54.15,77.31,
1960/10/11,54.22,77.84,
1960/10/10,54.14,78.15,
1960/10/7,54.03,78.09,
1960/10/6,53.72,77.76,
1960/10/5,53.39,77.16,
1960/10/4,52.99,77.64,
1960/10/3,53.36,77.62,
1960/9/30,53.52,77.75,
1960/9/29,52.62,77.92,
1960/9/28,52.48,78.06,
1960/9/27,52.94,77.85,
1960/9/26,53.06,77.55,
1960/9/23,53.9,77.33,
1960/9/22,54.36,76.66,
1960/9/21,54.57,76.58,
1960/9/20,54.01,76.04,
1960/9/19,53.86,76,
1960/9/16,55.11,75.44,
1960/9/15,55.22,75.35,
1960/9/14,55.44,75.54,
1960/9/13,55.83,75.91,
1960/9/12,55.77,75.95,
1960/9/9,56.11,75.67,
1960/9/8,55.74,75.44,
1960/9/7,55.79,74.98,
1960/9/6,56.49,74.79,
1960/9/2,57,74.18,
1960/9/1,57.09,73.03,
1960/8/31,56.96,73.08,
1960/8/30,56.84,73.7,
1960/8/29,57.44,74.1,
1960/8/26,57.6,74.83,
1960/8/25,57.79,74.33,
1960/8/24,58.07,74.07,
1960/8/23,57.75,72.26,
1960/8/22,57.19,75.06,
1960/8/19,57.01,74.52,
1960/8/18,56.81,75.14,
1960/8/17,56.84,76.11,
1960/8/16,56.72,75.36,
1960/8/15,56.61,75.58,
1960/8/12,56.66,74.71,
1960/8/11,56.28,75.21,
1960/8/10,56.07,75.02,
1960/8/9,55.84,75.23,
1960/8/8,55.52,75.03,
1960/8/5,55.44,74.35,
1960/8/4,54.89,73.68,
1960/8/3,54.72,73.91,
1960/8/2,55.04,73.31,
1960/8/1,55.53,72.87,
1960/7/29,55.51,72.77,
1960/7/28,54.57,72.09,
1960/7/27,54.17,72.26,
1960/7/26,54.51,71.87,
1960/7/25,54.18,71.96,
1960/7/22,54.72,71.05,
1960/7/21,55.1,71.76,
1960/7/20,55.61,71.45,
1960/7/19,55.7,71.47,
1960/7/18,55.7,70.67,
1960/7/15,56.05,70.45,
1960/7/14,56.12,69.83,
1960/7/13,56.1,69.87,
1960/7/12,56.25,69.18,
1960/7/11,56.87,69.22,
1960/7/8,57.38,68.65,
1960/7/7,57.24,68.26,
1960/7/6,56.94,67.68,
1960/7/5,57.02,67.54,
1960/7/1,57.06,68,
1960/6/30,56.92,67.53,
1960/6/29,56.94,67.69,
1960/6/28,56.94,67.69,
1960/6/27,57.33,68.46,
1960/6/24,57.68,69.15,
1960/6/23,57.59,69.02,
1960/6/22,57.28,69.98,
1960/6/21,57.11,70.1,
1960/6/20,57.16,70.16,
1960/6/17,57.44,69.78,
1960/6/16,57.5,69.78,
1960/6/15,57.57,70.67,
1960/6/14,57.91,71.17,
1960/6/13,57.99,70.77,
1960/6/10,57.97,70.74,
1960/6/9,58,70.87,
1960/6/8,57.89,70.44,
1960/6/7,57.43,70.41,
1960/6/6,56.89,69.67,
1960/6/3,56.23,68.47,
1960/6/2,56.13,68.55,
1960/6/1,55.89,68.65,
1960/5/31,55.83,68.67,
1960/5/27,55.74,68.53,
1960/5/26,55.71,68.36,
1960/5/25,55.67,68.12,
1960/5/24,55.7,67.85,
1960/5/23,55.76,67.76,
1960/5/20,55.83,67.68,
1960/5/19,55.68,67.82,
1960/5/18,55.44,67.47,
1960/5/17,55.46,67.24,
1960/5/16,55.25,67.39,
1960/5/13,55.3,67.38,
1960/5/12,54.85,66.5,
1960/5/11,54.57,66.3,
1960/5/10,54.42,66.37,
1960/5/9,54.8,65.68,
1960/5/6,54.75,66.12,
1960/5/5,54.86,65.32,
1960/5/4,55.04,65.47,
1960/5/3,54.83,65.37,
1960/5/2,54.13,65.19,
1960/4/29,54.37,65.46,
1960/4/28,54.56,64.97,
1960/4/27,55.04,64.76,
1960/4/26,55.04,64.71,
1960/4/25,54.86,64.2,
1960/4/22,55.42,63.91,
1960/4/21,55.59,63.98,
1960/4/20,55.44,64.36,
1960/4/19,56.13,64.45,
1960/4/18,56.59,64.24,
1960/4/14,56.43,64.24,
1960/4/13,56.3,63.45,
1960/4/12,56.3,63.85,
1960/4/11,56.17,63.6,
1960/4/8,56.39,63.65,
1960/4/7,56.52,63.59,
1960/4/6,56.51,63.33,
1960/4/5,55.87,62.85,
1960/4/4,55.54,62.55,
1960/4/1,55.43,62.43,
1960/3/31,55.34,62.64,
1960/3/30,55.66,62.49,
1960/3/29,55.78,62.39,
1960/3/28,55.86,62.19,
1960/3/25,55.98,62.03,
1960/3/24,55.98,61.85,
1960/3/23,55.74,61.31,
1960/3/22,55.29,61.47,
1960/3/21,55.07,61.22,
1960/3/18,55.01,61.49,
1960/3/17,54.96,61.11,
1960/3/16,55.04,61.38,
1960/3/15,54.74,61.59,
1960/3/14,54.32,61.9,
1960/3/11,54.24,61.46,
1960/3/10,53.83,60.76,
1960/3/9,54.04,60.76,
1960/3/8,53.47,60.32,
1960/3/7,54.02,59.83,
1960/3/4,54.57,59.7,
1960/3/3,54.78,59.65,
1960/3/2,55.62,59.15,
1960/3/1,56.01,59.33,
1960/2/29,56.12,59.32,
1960/2/26,56.16,59.1,
1960/2/25,55.93,58.91,
1960/2/24,55.74,59.09,
1960/2/23,55.94,58.97,
1960/2/19,56.24,58.89,
1960/2/18,55.8,58.71,
1960/2/17,55.03,58.41,
1960/2/16,54.73,58.24,
1960/2/15,55.17,58.27,
1960/2/12,55.46,58.15,
1960/2/11,55.18,57.86,
1960/2/10,55.49,57.53,
1960/2/9,55.84,56.89,
1960/2/8,55.32,56.72,
1960/2/5,55.98,57.12,
1960/2/4,56.27,57.3,
1960/2/3,56.32,57.7,
1960/2/2,56.82,57.21,
1960/2/1,55.96,57.07,
1960/1/29,55.61,56.87,
1960/1/28,56.13,56.45,
1960/1/27,56.72,56.31,
1960/1/26,56.86,56.52,
1960/1/25,56.78,56.75,
1960/1/22,57.38,56.47,
1960/1/21,57.21,56.09,
1960/1/20,57.07,56.67,
1960/1/19,57.27,56.71,
1960/1/18,57.89,56.84,
1960/1/15,58.38,56.25,
1960/1/14,58.4,56.08,
1960/1/13,58.08,55.4,
1960/1/12,58.41,55.24,
1960/1/11,58.77,55.39,
1960/1/8,59.5,54.84,
1960/1/7,59.69,54.88,
1960/1/6,60.13,55.43,
1960/1/5,60.39,55.6,
1960/1/4,59.91,55.31,
1959/12/31,59.89,55.57,
1959/12/30,59.77,55.74,
1959/12/29,59.3,55.84,
1959/12/28,58.98,55.76,
1959/12/24,59,55.8,
1959/12/23,58.96,55.98,
1959/12/22,59.14,55.6,
1959/12/21,59.24,55.35,
1959/12/18,59.14,55.28,
1959/12/17,58.86,55.03,
1959/12/16,58.97,55.11,
1959/12/15,58.9,54.71,
1959/12/14,59.04,54.15,
1959/12/11,58.88,53.76,
1959/12/10,59.02,53.44,
1959/12/9,58.97,53.01,
1959/12/8,59.34,52.54,
1959/12/7,58.96,52.02,
1959/12/4,58.85,52.4,
1959/12/3,58.73,52.1,
1959/12/2,58.6,52.61,
1959/12/1,58.7,52.88,
1959/11/30,58.28,52.68,
1959/11/27,57.7,52.41,
1959/11/25,57.44,52.8,
1959/11/24,57.35,52.84,
1959/11/23,57.08,52.78,
1959/11/20,56.97,52.73,
1959/11/19,56.94,53.08,
1959/11/18,56.99,53.21,
1959/11/17,56.38,53.36,
1959/11/16,56.22,53.62,
1959/11/13,56.85,53.43,
1959/11/12,57.17,53.06,
1959/11/11,57.49,52.67,
1959/11/10,57.48,52.93,
1959/11/9,57.5,52.99,
1959/11/6,57.6,52.79,
1959/11/5,57.32,52.92,
1959/11/4,57.26,53,
1959/11/2,57.41,53.01,
1959/10/30,57.52,52.63,
1959/10/29,57.41,52.95,
1959/10/28,57.46,52.93,
1959/10/27,57.42,52.62,
1959/10/26,56.94,52.19,
1959/10/23,56.56,52.13,
1959/10/22,56,51.95,
1959/10/21,56.55,51.66,
1959/10/20,56.66,51.7,
1959/10/19,57.01,51.61,
1959/10/16,57.33,51.64,
1959/10/15,56.87,51.37,
1959/10/14,56.71,51.5,
1959/10/13,57.16,51.36,
1959/10/12,57.32,51.44,
1959/10/9,57,51.3,
1959/10/8,56.81,51.11,
1959/10/7,56.94,50.94,
1959/10/6,57.09,50.88,
1959/10/5,57.14,50.53,
1959/10/2,57.2,50.56,
1959/10/1,56.94,50.85,
1959/9/30,56.88,51.04,
1959/9/29,57.51,51.21,
1959/9/28,57.15,51.32,
1959/9/25,56.73,51.7,
1959/9/24,56.78,51.52,
1959/9/23,55.82,51.7,
1959/9/22,55.14,50.58,
1959/9/21,55.27,50.7,
1959/9/18,56.09,50.84,
1959/9/17,56.41,50.67,
1959/9/16,56.72,50.83,
1959/9/15,56.68,51.43,
1959/9/14,56.99,51.64,
1959/9/11,57.41,50.92,
1959/9/10,56.99,51.79,
1959/9/9,57.29,52.33,
1959/9/8,57.7,52.57,
1959/9/4,58.54,52.49,
1959/9/3,58.26,52.28,
1959/9/2,58.92,51.95,
1959/9/1,58.87,52.05,
1959/8/31,59.6,52.19,
1959/8/28,59.49,52.53,
1959/8/27,59.64,52.41,
1959/8/26,59.07,52.67,
1959/8/25,58.99,52.23,
1959/8/24,58.87,51.87,
1959/8/21,59.08,51.72,
1959/8/20,59.14,51.61,
1959/8/19,58.27,51.31,
1959/8/18,58.62,51.08,
1959/8/17,59.17,51.01,
1959/8/14,59.29,51.17,
1959/8/13,59.15,51.27,
1959/8/12,59.25,51.33,
1959/8/11,59.39,50.96,
1959/8/10,58.62,51.03,
1959/8/7,59.87,50.88,
1959/8/6,60.24,50.37,
1959/8/5,60.3,50.04,
1959/8/4,60.61,49.98,
1959/8/3,60.71,49.99,
1959/7/31,60.51,49.9,
1959/7/30,60.5,50.34,
1959/7/29,60.62,50.41,
1959/7/28,60.32,50.15,
1959/7/27,60.02,50.04,
1959/7/24,59.65,49.94,
1959/7/23,59.67,49.73,
1959/7/22,59.61,49.91,
1959/7/21,59.41,50.33,
1959/7/20,58.91,50.35,
1959/7/17,59.19,50.27,
1959/7/16,59.41,50.49,
1959/7/15,59.59,50.51,
1959/7/14,59.55,50.25,
1959/7/13,59.41,50.05,
1959/7/10,59.91,50.51,
1959/7/9,59.97,50.26,
1959/7/8,60.03,49.98,
1959/7/7,60.01,50.03,
1959/7/6,59.65,49.86,
1959/7/2,59.28,49.84,
1959/7/1,58.97,49.73,
1959/6/30,58.47,49.77,
1959/6/29,58.37,49.46,
1959/6/26,57.98,48.93,
1959/6/25,57.73,48.56,
1959/6/24,57.41,48.41,
1959/6/23,57.12,48.41,
1959/6/22,57.13,48.51,
1959/6/19,57.13,48.52,
1959/6/18,57.05,48.66,
1959/6/17,57.09,48.83,
1959/6/16,56.56,48.93,
1959/6/15,56.99,49.08,
1959/6/12,57.26,48.74,
1959/6/11,57.25,48.09,
1959/6/10,57.19,47.96,
1959/6/9,56.36,47.94,
1959/6/8,56.76,48,
1959/6/5,57.51,47.42,
1959/6/4,57.63,46.93,
1959/6/3,58.25,47.28,
1959/6/2,58.23,47.27,
1959/6/1,58.63,47.36,
1959/5/29,58.68,47.3,
1959/5/28,58.39,47.56,
1959/5/27,58.19,47.77,
1959/5/26,58.09,48.04,
1959/5/25,58.18,48.26,
1959/5/22,58.33,48.59,
1959/5/21,58.14,48.43,
1959/5/20,58.09,48.55,
1959/5/19,58.32,48.56,
1959/5/18,58.15,48.17,
1959/5/15,58.16,47.99,
1959/5/14,58.37,47.58,
1959/5/13,57.97,47.49,
1959/5/12,57.65,47.75,
1959/5/11,57.56,47.84,
1959/5/8,57.32,47.87,
1959/5/7,56.88,48.18,
1959/5/6,57.61,47.97,
1959/5/5,57.75,47.82,
1959/5/4,57.65,47.7,
1959/5/1,57.65,47.64,
1959/4/30,57.59,48.01,
1959/4/29,57.69,48.2,
1959/4/28,57.92,48.37,
1959/4/27,58.14,48.17,
1959/4/24,57.96,48,
1959/4/23,57.6,47.89,
1959/4/22,57.73,48.02,
1959/4/21,58.11,47.85,
1959/4/20,58.17,47.93,
1959/4/17,57.92,48.36,
1959/4/16,57.43,48.39,
1959/4/15,56.96,47.87,
1959/4/14,56.71,48.31,
1959/4/13,56.43,47.58,
1959/4/10,56.22,47.61,
1959/4/9,56.17,47.09,
1959/4/8,56.21,46.65,
1959/4/7,56.48,46.37,
1959/4/6,56.6,46.06,
1959/4/3,56.44,45.99,
1959/4/2,56,45.86,
1959/4/1,55.69,45.77,
1959/3/31,55.44,45.92,
1959/3/30,55.45,46.52,
1959/3/26,55.76,46.63,
1959/3/25,55.88,46.62,
1959/3/24,55.96,46.47,
1959/3/23,55.87,45.75,
1959/3/20,56.39,45.5,
1959/3/19,56.34,45,
1959/3/18,56.39,44.71,
1959/3/17,56.52,43.91,
1959/3/16,56.06,43.18,
1959/3/13,56.67,43.18,
1959/3/12,56.6,43.29,
1959/3/11,56.35,43.9,
1959/3/10,56.31,44.02,
1959/3/9,56.15,44.13,
1959/3/6,56.21,44.06,
1959/3/5,56.43,44.3,
1959/3/4,56.35,44.74,
1959/3/3,56.25,44.92,
1959/3/2,55.73,45.4,
1959/2/27,55.41,45.57,
1959/2/26,55.34,45.65,
1959/2/25,55.24,45.37,
1959/2/24,55.48,45.3,
1959/2/20,55.52,45.34,
1959/2/19,55.02,45.03,
1959/2/18,54.5,44.88,
1959/2/17,54.29,45,
1959/2/16,54.5,45.08,
1959/2/13,54.42,44.98,
1959/2/12,54,44.64,
1959/2/11,54.35,44.81,
1959/2/10,54.32,45.02,
1959/2/9,53.58,45.43,
1959/2/6,54.37,45.54,
1959/2/5,54.81,45.59,
1959/2/4,55.06,45.45,
1959/2/3,55.28,45.33,
1959/2/2,55.21,45.33,
1959/1/30,55.42,45.66,
1959/1/29,55.2,45.98,
1959/1/28,55.16,45.61,
1959/1/27,55.78,45.94,
1959/1/26,55.77,46.26,
1959/1/23,56,46.34,
1959/1/22,55.97,46.58,
1959/1/21,56.04,46.63,
1959/1/20,55.72,46.55,
1959/1/19,55.68,46.57,
1959/1/16,55.81,46.64,
1959/1/15,55.83,46.75,
1959/1/14,55.62,46.5,
1959/1/13,55.47,46.28,
1959/1/12,55.78,46.3,
1959/1/9,55.77,46.22,
1959/1/8,55.4,46.13,
1959/1/7,54.89,46.15,
1959/1/6,55.59,46.1,
1959/1/5,55.66,46.2,
1959/1/2,55.44,46.39,
1958/12/31,55.21,46.82,
1958/12/30,54.93,46.94,
1958/12/29,54.74,46.78,
1958/12/24,54.11,46.89,
1958/12/23,53.42,46.03,
1958/12/22,53.71,46.25,
1958/12/19,54.07,46.82,
1958/12/18,54.15,46.79,
1958/12/17,53.92,47.71,
1958/12/16,53.57,47.75,
1958/12/15,53.37,48.37,
1958/12/12,53.22,48.59,
1958/12/11,53.35,48.3,
1958/12/10,53.46,48.44,
1958/12/9,52.82,48.16,
1958/12/8,52.52,47.86,
1958/12/5,52.46,47.6,
1958/12/4,52.55,48.2,
1958/12/3,52.53,48.41,
1958/12/2,52.46,48.31,
1958/12/1,52.69,48.29,
1958/11/28,52.48,48.43,
1958/11/26,51.9,48.43,
1958/11/25,51.02,48.19,
1958/11/24,51.33,48.38,
1958/11/21,52.7,48.76,
1958/11/20,53.21,49.07,
1958/11/19,53.2,49.01,
1958/11/18,53.13,49.01,
1958/11/17,53.24,48.99,
1958/11/14,53.09,48.8,
1958/11/13,52.83,48.53,
1958/11/12,53.05,48.15,
1958/11/11,52.98,48.11,
1958/11/10,52.57,48.2,
1958/11/7,52.26,48.26,
1958/11/6,52.45,48.28,
1958/11/5,52.03,48.27,
1958/11/3,51.56,47.84,
1958/10/31,51.33,47.57,
1958/10/30,51.27,47.67,
1958/10/29,51.19,47.86,
1958/10/28,50.61,47.41,
1958/10/27,50.42,47.18,
1958/10/24,50.81,47.07,
1958/10/23,50.97,47.08,
1958/10/22,51.07,46.58,
1958/10/21,51.27,46.46,
1958/10/20,51.27,46.54,
1958/10/17,51.46,46.59,
1958/10/16,50.94,46.17,
1958/10/15,50.58,46.22,
1958/10/14,51.26,46.03,
1958/10/13,51.62,45.87,
1958/10/10,51.39,45.91,
1958/10/9,51.05,45.13,
1958/10/8,51.06,44.96,
1958/10/7,50.97,44.99,
1958/10/6,50.68,44.32,
1958/10/3,50.37,43.97,
1958/10/2,50.17,44.04,
1958/10/1,49.98,44.47,
1958/9/30,50.06,45,
1958/9/29,49.87,45.24,
1958/9/26,49.66,45.43,
1958/9/25,49.57,45.58,
1958/9/24,49.78,45.82,
1958/9/23,49.56,46.06,
1958/9/22,49.2,46.37,
1958/9/19,49.4,47.21,
1958/9/18,49.08,47.5,
1958/9/17,49.33,47.45,
1958/9/16,49.35,47.02,
1958/9/15,48.96,46.92,
1958/9/12,48.53,46.6,
1958/9/11,48.64,46.64,
1958/9/10,48.31,46.74,
1958/9/9,48.46,47.3,
1958/9/8,48.13,47.59,
1958/9/5,47.97,48.07,
1958/9/4,48.1,48.08,
1958/9/3,48.18,48.09,
1958/9/2,48,48.43,
1958/8/29,47.75,48.57,
1958/8/28,47.66,48.74,
1958/8/27,47.91,48.95,
1958/8/26,47.9,48.79,
1958/8/25,47.74,48.78,
1958/8/22,47.73,48.82,
1958/8/21,47.63,48.92,
1958/8/20,47.32,48.78,
1958/8/19,47.3,48.34,
1958/8/18,47.22,48.26,
1958/8/15,47.5,48.03,
1958/8/14,47.91,47.97,
1958/8/13,47.81,47.98,
1958/8/12,47.73,48.04,
1958/8/11,48.18,47.89,
1958/8/8,48.05,47.96,
1958/8/7,47.77,48.19,
1958/8/6,47.46,47.54,
1958/8/5,47.75,47.73,
1958/8/4,47.94,48.47,
1958/8/1,47.49,48.8,
1958/7/31,47.19,49.47,
1958/7/30,47.09,49.38,
1958/7/29,46.96,49.34,
1958/7/28,47.15,49.71,
1958/7/25,46.97,48.28,
1958/7/24,46.65,49.58,
1958/7/23,46.4,50.09,
1958/7/22,46.41,50.3,
1958/7/21,46.33,50.98,
1958/7/18,45.77,51.73,
1958/7/17,45.55,51.65,
1958/7/16,45.25,51.39,
1958/7/15,45.11,52.3,
1958/7/14,45.14,54.12,
1958/7/11,45.72,54.22,
1958/7/10,45.42,54.5,
1958/7/9,45.25,54.18,
1958/7/8,45.4,54.13,
1958/7/7,45.62,54.31,
1958/7/3,45.47,54.17,
1958/7/2,45.32,54.43,
1958/7/1,45.28,54.26,
1958/6/30,45.24,53.94,
1958/6/27,44.9,53.62,
1958/6/26,44.84,53.48,
1958/6/25,44.63,53.44,
1958/6/24,44.52,53.51,
1958/6/23,44.69,53.55,
1958/6/20,44.85,53.45,
1958/6/19,44.61,53.1,
1958/6/18,45.34,53.09,
1958/6/17,44.94,53.44,
1958/6/16,45.18,53.54,
1958/6/13,45.02,53.9,
